"Longitude","Latitude","Accident_Severity","Weather_Conditions","Light_Conditions","Road_Surface_Conditions","Speed_limit","Urban_or_Rural_Area","Number_of_Casualties","Number_of_Vehicles","Day_of_Week","Month","TimeOfDay","Cluster","DistanceToCenter"
-0.086651,51.470406,"0","Snowing no high winds","Darkness - lights lit","Wet or damp",20,"Urban",1,1,"czwartek","01","Afternoon",1,4986.35959003489
-0.02815,51.581486,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,2,"wtorek","01","Afternoon",1,12085.7698878454
0.005334,51.597824,"0","Fine no high winds","Daylight","Wet or damp",50,"Rural",5,5,"wtorek","01","Morning",1,14985.6518443939
-0.066486,51.341028,"0","Fine no high winds","Daylight","Dry",40,"Rural",1,3,"wtorek","01","Morning",1,18359.7419809802
-0.374687,51.492916,"0","Unknown","Darkness - lighting unknown","Data missing or out of range",20,"Urban",2,2,"poniedziałek","01","Afternoon",1,16150.2756381683
-0.138006,51.492815,"0","Unknown","Daylight","Data missing or out of range",20,"Urban",1,2,"środa","01","Afternoon",1,750.65426846933
-0.098297,51.474283,"0","Unknown","Darkness - lighting unknown","Data missing or out of range",20,"Urban",1,2,"wtorek","01","Afternoon",1,4094.19164548134
-0.20156,51.378611,"0","Fine no high winds","Daylight","Frost or ice",30,"Urban",1,2,"wtorek","01","Morning",1,14039.5290237252
-0.262069,51.582846,"0","Unknown","Darkness - lights lit","Data missing or out of range",30,"Urban",1,1,"piątek","01","Evening",1,12495.5998031014
-0.209101,51.387899,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,2,"wtorek","01","Morning",1,13230.3596029286
-0.197526,51.510472,"0","Unknown","Darkness - lighting unknown","Dry",30,"Urban",1,2,"sobota","01","Evening",1,4058.70473296398
-0.095725,51.504906,"0","Unknown","Darkness - lighting unknown","Data missing or out of range",30,"Urban",1,2,"piątek","01","Afternoon",1,3261.57651750554
-0.179556,51.37908,"0","Raining no high winds","Darkness - lights lit","Wet or damp",30,"Urban",1,1,"niedziela","01","Afternoon",1,13615.8765637072
-0.180248,51.517309,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,1,"wtorek","01","Morning",1,3342.76763481229
-0.401512,51.467297,"1","Fine no high winds","Daylight","Wet or damp",30,"Urban",2,1,"wtorek","01","Morning",1,18344.8569263916
0.06377,51.450228,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,1,"wtorek","01","Morning",1,15261.3057133043
-0.103172,51.537221,"0","Fine no high winds","Darkness - lights lit","Dry",20,"Urban",1,2,"środa","01","Afternoon",1,5017.67948294338
-0.276209,51.613538,"0","Fine no high winds","Daylight","Dry",30,"Urban",2,1,"wtorek","01","Morning",1,15770.2154574134
0.270773,51.566819,"0","Fine no high winds","Daylight","Dry",20,"Urban",1,2,"piątek","01","Afternoon",1,29551.4600884493
-0.137865,51.619878,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,2,"wtorek","01","Morning",1,13446.0364575474
-0.121018,51.604592,"0","Fine no high winds","Daylight","Dry",20,"Urban",1,5,"wtorek","01","Morning",1,11829.8939709684
-0.303512,51.563039,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,2,"wtorek","01","Morning",1,13264.4575487451
-0.462894,51.495815,"0","Fine no high winds","Darkness - lights lit","Dry",70,"Urban",1,2,"poniedziałek","01","Afternoon",1,22250.9421567658
0.063665,51.578648,"0","Fine no high winds","Daylight","Dry",40,"Urban",2,2,"wtorek","01","Morning",1,16759.9294173
-0.134337,51.490959,"0","Unknown","Darkness - lights lit","Data missing or out of range",30,"Urban",1,1,"czwartek","01","Evening",1,1047.22014406542
0.220834,51.560671,"0","Fine no high winds","Daylight","Dry",30,"Urban",2,2,"wtorek","01","Afternoon",1,26035.6838744922
0.095532,51.571698,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,2,"wtorek","01","Morning",1,18316.7121431438
-0.142133,51.51887,"0","Unknown","Darkness - lighting unknown","Data missing or out of range",30,"Urban",1,1,"czwartek","01","Morning",1,2199.10620321171
-0.110122,51.463413,"0","Fine no high winds","Daylight","Dry",20,"Urban",1,2,"wtorek","01","Morning",1,4542.9829071401
-0.164432,51.405103,"0","Unknown","Daylight","Wet or damp",50,"Urban",1,2,"czwartek","01","Morning",1,10581.8996089719
-0.135807,51.511395,"0","Fine no high winds","Daylight","Dry",20,"Urban",1,1,"wtorek","01","Afternoon",1,1429.90853353425
-0.045338,51.456684,"0","Fine no high winds","Daylight","Dry",20,"Urban",1,2,"środa","01","Morning",1,8191.3932454829
-0.285828,51.56521,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,1,"środa","01","Evening",1,12390.3680507313
-0.228831,51.505913,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,2,"wtorek","01","Afternoon",1,6073.57283893065
-0.086118,51.434965,"0","Fine no high winds","Daylight","Data missing or out of range",20,"Urban",1,2,"czwartek","01","Morning",1,8120.50795624779
0.107509,51.506105,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,1,"wtorek","01","Afternoon",1,17297.6137929682
-0.102236,51.330642,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,2,"wtorek","01","Afternoon",1,18955.1550687194
0.107941,51.403038,"0","Unknown","Daylight","Dry",30,"Urban",1,1,"wtorek","01","Afternoon",1,20364.309592314
-0.173004,51.604604,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,1,"wtorek","01","Afternoon",1,11939.0707737275
-0.198333,51.369299,"0","Fine no high winds","Darkness - no lighting","Dry",30,"Urban",1,1,"wtorek","01","Afternoon",1,14973.0515068455
-0.190458,51.383206,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,2,"wtorek","01","Afternoon",1,13336.2913996404
0.280507,51.57967,"0","Fine no high winds","Darkness - lights lit","Dry",70,"Rural",2,5,"wtorek","01","Afternoon",1,30588.1130581671
-0.096705,51.374077,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,1,"wtorek","01","Afternoon",1,14267.6752201873
-0.430351,51.608507,"0","Raining no high winds","Darkness - lights lit","Wet or damp",30,"Urban",1,2,"wtorek","01","Afternoon",1,23388.1302572578
-0.477642,51.494209,"0","Fine no high winds","Darkness - lights lit","Dry",70,"Rural",1,2,"wtorek","01","Afternoon",1,23276.7891503361
-0.183818,51.550727,"0","Raining no high winds","Daylight","Wet or damp",30,"Urban",1,1,"poniedziałek","01","Morning",1,6438.31177501211
-0.150764,51.505067,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,2,"wtorek","01","Afternoon",1,905.080171301283
-0.228014,51.582607,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,1,"wtorek","01","Afternoon",1,11043.49306882
-0.401089,51.51648,"0","Fine no high winds","Darkness - lights lit","Wet or damp",40,"Urban",1,2,"wtorek","01","Afternoon",1,18064.3580492956
-0.067984,51.598605,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,1,"wtorek","01","Evening",1,12198.916702401
-0.124315,51.485943,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,2,"poniedziałek","01","Morning",1,1905.21250896176
-0.42116,51.502904,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,1,"wtorek","01","Afternoon",1,19358.75839419
-0.069089,51.572545,"0","Fine no high winds","Darkness - lights lit","Dry",20,"Urban",1,1,"wtorek","01","Evening",1,9602.60084518982
-0.066484,51.497863,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,1,"wtorek","01","Afternoon",1,5225.77054043053
0.088556,51.390976,"0","Fine no high winds","Darkness - lights unlit","Dry",30,"Urban",1,1,"wtorek","01","Afternoon",1,20012.4181663807
-0.227145,51.582684,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,2,"wtorek","01","Afternoon",1,11018.3470982768
0.136776,51.552609,"0","Fine no high winds","Daylight","Dry",30,"Urban",2,1,"wtorek","01","Afternoon",1,20196.1259484074
-0.060332,51.493445,"0","Fine no high winds","Darkness - lights lit","Dry",20,"Urban",1,2,"wtorek","01","Evening",1,5685.67168288738
-0.246911,51.612925,"0","Fine no high winds","Darkness - lights lit","Wet or damp",30,"Urban",1,2,"poniedziałek","01","Afternoon",1,14607.1521366475
-0.246152,51.381175,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,2,"wtorek","01","Evening",1,14991.2871148831
-0.119884,51.443066,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,2,"wtorek","01","Evening",1,6422.90424402424
0.138745,51.530001,"0","Other","Darkness - lights lit","Wet or damp",30,"Urban",1,2,"wtorek","01","Evening",1,19741.1701302927
-0.171807,51.548112,"0","Fine no high winds","Darkness - lights lit","Wet or damp",20,"Urban",1,2,"środa","01","Night",1,5835.19963820009
0.080013,51.551021,"0","Fine no high winds","Darkness - lights lit","Wet or damp",30,"Urban",1,2,"sobota","01","Evening",1,16417.5949144374
-0.146913,51.536031,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,2,"środa","01","Morning",1,4124.23385971075
-0.147934,51.450437,"0","Unknown","Daylight","Data missing or out of range",30,"Urban",1,2,"czwartek","01","Afternoon",1,5435.214422652
-0.190801,51.429164,"0","Fine no high winds","Daylight","Wet or damp",30,"Urban",1,2,"środa","01","Morning",1,8494.44355113869
-0.15397,51.518427,"0","Fine no high winds","Daylight","Frost or ice",30,"Urban",1,1,"środa","01","Morning",1,2307.53065362602
-0.05301,51.530013,"0","Fine no high winds","Daylight","Frost or ice",30,"Urban",1,1,"środa","01","Morning",1,7051.23648797866
0.039924,51.441563,"0","Fine no high winds","Daylight","Frost or ice",40,"Urban",1,2,"środa","01","Morning",1,14140.4512833019
-0.257829,51.482336,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,2,"wtorek","01","Morning",1,8251.9184560395
-0.151551,51.432149,"0","Other","Daylight","Frost or ice",30,"Urban",1,2,"środa","01","Morning",1,7484.91408587936
-0.390694,51.52515,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,2,"wtorek","01","Afternoon",1,17480.6845104089
-0.159011,51.461313,"0","Fine no high winds","Daylight","Frost or ice",30,"Urban",1,1,"środa","01","Morning",1,4372.85893103848
-0.395474,51.573684,"0","Fine no high winds","Darkness - lights lit","Frost or ice",30,"Urban",1,1,"środa","01","Morning",1,19423.6489587512
-0.009578,51.517594,"0","Fine no high winds","Daylight","Frost or ice",40,"Urban",1,1,"środa","01","Morning",1,9393.51200181589
-0.15224,51.504191,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,2,"środa","01","Afternoon",1,914.37969748818
-0.036273,51.486749,"0","Fine no high winds","Daylight","Frost or ice",30,"Urban",1,2,"środa","01","Morning",1,7446.78885901023
-0.248806,51.529863,"0","Snowing no high winds","Darkness - lights lit","Snow",30,"Urban",2,1,"czwartek","01","Afternoon",1,8160.91663488431
-0.094528,51.440318,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,2,"środa","01","Morning",1,7322.32438134511
-0.118649,51.36454,"0","Fine no high winds","Darkness - lighting unknown","Dry",30,"Urban",1,2,"piątek","01","Morning",1,15067.3036289939
-0.008824,51.501844,"0","Other","Daylight","Dry",20,"Urban",1,2,"środa","01","Morning",1,9224.36231675781
0.046012,51.371673,"0","Fine no high winds","Daylight","Dry",40,"Urban",1,1,"środa","01","Morning",1,19267.9634801578
-0.173766,51.477551,"0","Fine no high winds","Darkness - lights lit","Frost or ice",30,"Urban",3,4,"środa","01","Morning",1,3263.81079899965
-0.026031,51.640351,"0","Fine no high winds","Daylight","Frost or ice",30,"Rural",1,2,"środa","01","Morning",1,17647.2301287814
-0.026057,51.53316,"0","Fine no high winds","Daylight","Frost or ice",20,"Urban",1,2,"środa","01","Morning",1,8872.50902060217
-0.276967,51.375697,"0","Fine no high winds","Daylight","Wet or damp",40,"Urban",1,2,"środa","01","Morning",1,16632.8426166633
-0.093857,51.504786,"0","Fine no high winds","Daylight","Dry",20,"Urban",1,2,"środa","01","Morning",1,3386.05190235161
-0.072452,51.486181,"0","Fine no high winds","Daylight","Dry",30,"Urban",2,1,"środa","01","Morning",1,5021.79809817353
-0.417704,51.506994,"0","Unknown","Daylight","Dry",30,"Urban",1,1,"wtorek","01","Afternoon",1,19133.9278152189
-0.120254,51.377964,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,2,"wtorek","01","Afternoon",1,13569.67223411
-0.007187,51.50964,"0","Raining no high winds","Daylight","Wet or damp",20,"Urban",1,2,"piątek","01","Afternoon",1,9405.25390448518
-0.373928,51.481845,"0","Fine no high winds","Daylight","Frost or ice",30,"Urban",1,2,"środa","01","Morning",1,16199.3658859725
-0.337435,51.515055,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,1,"środa","01","Morning",1,13666.1930975721
-0.125783,51.576522,"0","Fine no high winds","Daylight","Frost or ice",30,"Urban",1,1,"środa","01","Morning",1,8688.46758680356
-0.232589,51.494459,"0","Raining no high winds","Daylight","Wet or damp",20,"Urban",1,2,"piątek","01","Afternoon",1,6308.786900972
-0.223276,51.496836,"0","Unknown","Darkness - lights lit","Data missing or out of range",30,"Urban",1,2,"niedziela","01","Evening",1,5647.5928974573
-0.133818,51.390681,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,2,"środa","01","Afternoon",1,12083.8106873551
0.250716,51.528832,"0","Fine no high winds","Daylight","Frost or ice",60,"Rural",1,2,"środa","01","Morning",1,27397.1298737075
0.036569,51.54396,"0","Raining no high winds","Daylight","Wet or damp",30,"Urban",1,2,"poniedziałek","01","Morning",1,13329.3506867842
-0.116463,51.470259,"0","Raining no high winds","Darkness - lights lit","Wet or damp",30,"Urban",1,2,"niedziela","01","Afternoon",1,3663.29531391042
-0.312806,51.526304,"0","Fine no high winds","Daylight","Frost or ice",30,"Urban",1,1,"środa","01","Afternoon",1,12223.2115985168
-0.101468,51.366601,"0","Raining no high winds","Darkness - lights lit","Wet or damp",20,"Urban",1,2,"poniedziałek","01","Afternoon",1,15015.5238869475
0.191171,51.552865,"0","Fine no high winds","Daylight","Dry",30,"Urban",2,3,"środa","01","Afternoon",1,23828.9495504758
-0.118076,51.549961,"0","Fine no high winds","Daylight","Dry",20,"Urban",1,1,"środa","01","Afternoon",1,5894.99537017502
0.020513,51.607995,"0","Fine no high winds","Daylight","Dry",30,"Rural",2,2,"środa","01","Afternoon",1,16529.4742233082
-0.166329,51.555221,"0","Fine no high winds","Daylight","Dry",20,"Urban",1,1,"środa","01","Afternoon",1,6471.34027428703
-0.206312,51.506919,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,2,"środa","01","Afternoon",1,4549.46741760529
-0.259034,51.541436,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,1,"środa","01","Afternoon",1,9384.20305796915
-0.350675,51.527562,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,1,"środa","01","Afternoon",1,14808.4281388472
-0.15864,51.520569,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,2,"środa","01","Evening",1,2655.95704316749
-0.130864,51.49486,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,2,"środa","01","Afternoon",1,897.589319156875
-0.143619,51.514217,"0","Fine no high winds","Darkness - lights unlit","Dry",30,"Urban",1,2,"środa","01","Afternoon",1,1685.44657994032
-0.112556,51.585752,"0","Fine no high winds","Daylight","Dry",20,"Urban",2,1,"środa","01","Afternoon",1,9855.45092983351
-0.103764,51.623558,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,3,"środa","01","Afternoon",1,14101.54915861
-0.121988,51.581048,"0","Fine no high winds","Darkness - lights lit","Dry",20,"Urban",1,1,"środa","01","Afternoon",1,9223.89397297231
-0.117453,51.519645,"0","Fine no high winds","Darkness - lights lit","Dry",20,"Urban",1,2,"środa","01","Evening",1,2843.10053601628
-0.239724,51.533594,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,1,"środa","01","Afternoon",1,7790.12466037119
0.037577,51.388816,"0","Fine no high winds","Daylight","Dry",30,"Rural",1,1,"środa","01","Afternoon",1,17486.2832721272
-0.35382,51.436333,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,2,"środa","01","Evening",1,16275.4525745144
-0.036022,51.44232,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,2,"środa","01","Afternoon",1,9687.13384890172
0.0448,51.531316,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,2,"poniedziałek","01","Evening",1,13418.7906074792
-0.165415,51.430838,"0","Fine no high winds","Darkness - lights lit","Dry",20,"Urban",1,1,"środa","01","Afternoon",1,7774.14591275431
-0.489928,51.462445,"0","Fine no high winds","Darkness - lights lit","Dry",40,"Rural",1,2,"wtorek","01","Afternoon",1,24473.0966851404
-0.136909,51.342888,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,1,"środa","01","Evening",1,17394.601169837
-0.053945,51.558805,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,1,"środa","01","Evening",1,9012.41883752369
-0.112848,51.55779,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,2,"środa","01","Evening",1,6833.72860977248
0.005531,51.441527,"0","Fine no high winds","Darkness - lights unlit","Dry",20,"Urban",1,1,"niedziela","01","Afternoon",1,12064.9969152671
-0.122576,51.472156,"0","Fine no high winds","Darkness - lights lit","Wet or damp",30,"Urban",1,1,"środa","01","Evening",1,3285.53289135996
-0.083467,51.439868,"0","Fine no high winds","Daylight","Frost or ice",30,"Urban",1,1,"środa","01","Morning",1,7739.42241123049
-0.071982,51.551909,"0","Unknown","Darkness - lighting unknown","Data missing or out of range",30,"Urban",1,2,"środa","01","Evening",1,7613.40427577739
-0.03676,51.565893,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,2,"wtorek","01","Evening",1,10403.5029133987
-0.299867,51.397524,"0","Fine no high winds","Darkness - lights lit","Wet or damp",30,"Urban",1,2,"sobota","01","Evening",1,15749.7436141848
-0.020626,51.571917,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,2,"piątek","01","Morning",1,11668.5401405562
-0.253138,51.540988,"0","Fine no high winds","Darkness - lights lit","Dry",40,"Urban",1,2,"poniedziałek","01","Afternoon",1,9007.44790426393
-0.061437,51.548858,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,2,"środa","01","Afternoon",1,7854.45349885268
-0.20721,51.550098,"0","Snowing no high winds","Darkness - lights unlit","Snow",30,"Urban",1,1,"czwartek","01","Afternoon",1,7258.95907761384
-0.069751,51.515992,"0","Fine no high winds","Daylight","Wet or damp",30,"Urban",1,2,"czwartek","01","Afternoon",1,5338.01930762912
-0.020491,51.551771,"0","Fine no high winds","Darkness - lights lit","Dry",20,"Urban",1,2,"środa","01","Afternoon",1,10248.0725587421
0.153145,51.456265,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,1,"czwartek","01","Morning",1,21002.4526746246
-0.066931,51.565585,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,2,"czwartek","01","Morning",1,9037.49772563244
0.013891,51.556222,"0","Snowing no high winds","Darkness - lights lit","Wet or damp",30,"Urban",3,2,"czwartek","01","Evening",1,12520.8369802865
-0.078562,51.546352,"0","Fine no high winds","Daylight","Dry",20,"Urban",1,2,"czwartek","01","Morning",1,6846.47636194308
-0.412053,51.57418,"0","Unknown","Daylight","Data missing or out of range",30,"Urban",1,1,"piątek","01","Morning",1,20489.7515314465
-0.365701,51.554839,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,2,"czwartek","01","Morning",1,16697.2099641106
0.101013,51.468272,"0","Fine no high winds","Daylight","Wet or damp",30,"Urban",1,2,"czwartek","01","Morning",1,17183.4857305411
0.044232,51.534744,"0","Unknown","Daylight","Dry",30,"Urban",1,1,"poniedziałek","01","Morning",1,13487.6493315329
-0.261378,51.551812,"0","Unknown","Darkness - lighting unknown","Data missing or out of range",30,"Urban",1,2,"środa","01","Morning",1,10145.2768450739
0.000853,51.581265,"0","Fine no high winds","Daylight","Wet or damp",30,"Urban",1,2,"czwartek","01","Morning",1,13463.5845426551
0.012577,51.637537,"0","Fine no high winds","Daylight","Wet or damp",30,"Rural",1,2,"czwartek","01","Morning",1,18751.9738506279
0.081057,51.539132,"0","Other","Daylight","Dry",30,"Urban",1,1,"czwartek","01","Morning",1,16071.2345668582
0.053675,51.52028,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,1,"czwartek","01","Morning",1,13750.9603218776
-0.034949,51.671435,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,2,"czwartek","01","Morning",1,20558.603317274
0.111652,51.570779,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,2,"środa","01","Morning",1,19282.3435800131
-0.025462,51.640161,"0","Fine no high winds","Daylight","Dry",40,"Rural",1,2,"czwartek","01","Morning",1,17646.3313816764
-0.270359,51.630627,"0","Fine no high winds","Daylight","Dry",20,"Urban",1,1,"czwartek","01","Morning",1,17128.4838947303
0.172122,51.525431,"0","Fine no high winds","Daylight","Frost or ice",20,"Urban",1,1,"środa","01","Morning",1,21949.1410692322
-0.047894,51.64953,"0","Other","Darkness - lights lit","Data missing or out of range",30,"Urban",2,2,"środa","01","Evening",1,17961.9089350923
0.074493,51.391496,"0","Unknown","Darkness - lights unlit","Data missing or out of range",30,"Urban",1,1,"czwartek","01","Afternoon",1,19205.696504015
0.014995,51.473469,"0","Other","Daylight","Wet or damp",30,"Urban",2,4,"czwartek","01","Morning",1,11241.9031730566
0.032705,51.460484,"0","Fine no high winds","Darkness - lights lit","Dry",50,"Urban",1,2,"środa","01","Evening",1,12844.0359461371
0.149485,51.464156,"0","Fine no high winds","Daylight","Wet or damp",30,"Urban",1,2,"piątek","01","Afternoon",1,20569.5828709126
-0.066344,51.47394,"0","Fine no high winds","Daylight","Dry",30,"Urban",2,1,"czwartek","01","Morning",1,5937.96167789262
-0.028398,51.358649,"0","Fine no high winds","Daylight","Dry",40,"Rural",2,3,"środa","01","Morning",1,17507.8857545681
-0.146599,51.497628,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,2,"środa","01","Morning",1,367.519323422288
-0.029708,51.575487,"0","Unknown","Daylight","Wet or damp",30,"Urban",1,1,"wtorek","01","Morning",1,11514.6013193593
-0.414423,51.510187,"0","Fine no high winds","Daylight","Dry",30,"Urban",4,2,"środa","01","Morning",1,18925.9761804933
0.05599,51.533279,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,2,"czwartek","01","Morning",1,14223.894873941
-0.217619,51.501516,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,1,"czwartek","01","Morning",1,5256.37727953582
-0.048623,51.622474,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,1,"czwartek","01","Morning",1,15172.7277394364
-0.085548,51.589541,"0","Fine no high winds","Daylight","Dry",20,"Urban",1,2,"czwartek","01","Afternoon",1,10794.7703024141
-0.016671,51.603144,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,1,"czwartek","01","Morning",1,14463.8617229382
-0.30421,51.404511,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,2,"czwartek","01","Afternoon",1,15418.9506732285
0.040322,51.59884,"0","Raining no high winds","Darkness - lights lit","Wet or damp",20,"Urban",2,2,"piątek","01","Afternoon",1,16801.4886952698
-0.125647,51.485065,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,3,"czwartek","01","Afternoon",1,1926.13366789173
-0.087641,51.525908,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,2,"środa","01","Morning",1,4796.56782855651
-0.255569,51.560358,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,2,"czwartek","01","Afternoon",1,10415.5055144808
-0.305187,51.506321,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,2,"czwartek","01","Afternoon",1,11345.6166233885
-0.225246,51.512873,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,2,"środa","01","Evening",1,5976.92286468361
-0.304176,51.40541,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,2,"czwartek","01","Afternoon",1,15348.9597128912
-0.266586,51.467898,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,1,"czwartek","01","Evening",1,9318.31642914822
0.104207,51.528287,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,1,"czwartek","01","Afternoon",1,17353.6838154133
-0.257056,51.404359,"0","Other","Daylight","Dry",30,"Urban",1,2,"środa","01","Morning",1,13233.3579405161
-0.097798,51.358088,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,1,"czwartek","01","Afternoon",1,15994.298959988
-0.362074,51.42278,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,2,"czwartek","01","Evening",1,17477.9448676771
-0.220799,51.549315,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,2,"czwartek","01","Afternoon",1,7817.69532927733
-0.148102,51.535151,"0","Fine no high winds","Darkness - lights lit","Dry",20,"Urban",1,2,"czwartek","01","Afternoon",1,4034.62191807179
-0.125918,51.524097,"0","Fine no high winds","Darkness - lights lit","Dry",20,"Urban",2,2,"czwartek","01","Evening",1,2992.31533396645
-0.147534,51.492337,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,1,"czwartek","01","Evening",1,850.772397053818
-0.07452,51.519128,"0","Fine no high winds","Darkness - lights lit","Dry",20,"Urban",1,2,"czwartek","01","Evening",1,5170.46421925136
-0.027813,51.572578,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,1,"poniedziałek","01","Afternoon",1,11368.5508000979
-0.079929,51.4899,"0","Other","Darkness - lights lit","Dry",30,"Urban",1,2,"czwartek","01","Evening",1,4413.43183639048
-0.035175,51.582593,"0","Fine no high winds","Darkness - lights lit","Dry",30,"Urban",1,2,"wtorek","01","Afternoon",1,11870.8586443135
0.168993,51.517215,"0","Fine no high winds","Darkness - lights lit","Frost or ice",30,"Rural",1,1,"piątek","01","Night",1,21631.9809459576
-0.191682,51.472433,"0","Fine no high winds","Daylight","Dry",30,"Urban",1,1,"czwartek","01","Morning",1,4555.01345368033
